SiteCode,Plot,Competition,Rodents,Trt,Species,Fecundity,SeedSize_mg,Graminoid,Litterdepth,Year,numb,prec1,prod_m2
DR,120,+,-,+-,GEVI,36,8.68,30,1.6,Seedlings,10,0.280687843,90.4
DR,120,+,-,+-,GEVI,36,8.68,30,1.6,Adults_Y3,4,0.112275137,90.4
DR,120,+,-,+-,HEVI,5177,0.581626,30,1.6,Seedlings,526,0.101600146,90.4
DR,120,+,-,+-,HEVI,5177,0.581626,30,1.6,Adults_Y3,127,0.024530834,90.4
DR,120,+,-,+-,LIRU,138,31.084,30,1.6,Seedlings,1,0.007246377,90.4
DR,120,+,-,+-,LIRU,138,31.084,30,1.6,Adults_Y3,0,0,90.4
DR,120,+,-,+-,LOTR,37,3.652,30,1.6,Seedlings,6,0.160714286,90.4
DR,120,+,-,+-,LOTR,37,3.652,30,1.6,Adults_Y3,2,0.053571429,90.4
DR,120,+,-,+-,LUSE,78,20.92,30,1.6,Seedlings,2,0.025641026,90.4
DR,120,+,-,+-,LUSE,78,20.92,30,1.6,Adults_Y3,3,0.038461538,90.4
DR,120,+,-,+-,PEPR,926,0.046,30,1.6,Seedlings,0,0,90.4
DR,120,+,-,+-,PEPR,926,0.046,30,1.6,Adults_Y3,0,0,90.4
DR,120,+,-,+-,POGL,12587,0.0956,30,1.6,Seedlings,107,0.008500953,90.4
DR,120,+,-,+-,POGL,12587,0.0956,30,1.6,Adults_Y3,4,0.000317793,90.4
DR,120,+,-,+-,ZIVE,290,1.375,30,1.6,Seedlings,27,0.093052784,90.4
DR,120,+,-,+-,ZIVE,290,1.375,30,1.6,Adults_Y3,0,0,90.4
DR,122,-,-,--,ACMI,1277,0.0884,5,0.2,Seedlings,67,0.052466719,90.4
DR,122,-,-,--,ACMI,1277,0.0884,5,0.2,Adults_Y3,72,0.056382146,90.4
DR,122,-,-,--,ANMI,1244,0.0441,5,0.2,Seedlings,13,0.010446344,90.4
DR,122,-,-,--,ANMI,1244,0.0441,5,0.2,Adults_Y3,4,0.00321426,90.4
DR,122,-,-,--,ARLU,4919,0.14,5,0.2,Seedlings,53,0.010774632,90.4
DR,122,-,-,--,ARLU,4919,0.14,5,0.2,Adults_Y3,2,0.00040659,90.4
DR,122,-,-,--,ARSO,59,0.752,5,0.2,Seedlings,2,0.033730159,90.4
DR,122,-,-,--,ARSO,59,0.752,5,0.2,Adults_Y3,0,0,90.4
DR,122,-,-,--,BASA,150,8.328,5,0.2,Seedlings,3,0.02,90.4
DR,122,-,-,--,BASA,150,8.328,5,0.2,Adults_Y3,2,0.013333333,90.4
DR,122,-,-,--,ERPU,6629,0.0689,5,0.2,Seedlings,157,0.02368428,90.4
DR,122,-,-,--,ERPU,6629,0.0689,5,0.2,Adults_Y3,35,0.005279935,90.4
DR,122,-,-,--,ERUM,494,2.164286,5,0.2,Seedlings,45,0.091152163,90.4
DR,122,-,-,--,ERUM,494,2.164286,5,0.2,Adults_Y3,13,0.026332847,90.4
DR,122,-,-,--,GAAR,230,3.92,5,0.2,Seedlings,15,0.065217391,90.4
DR,122,-,-,--,GAAR,230,3.92,5,0.2,Adults_Y3,4,0.017391304,90.4
DR,122,-,-,--,GETR,127,1.354558,5,0.2,Seedlings,9,0.071010161,90.4
DR,122,-,-,--,GETR,127,1.354558,5,0.2,Adults_Y3,0,0,90.4
DR,122,-,-,--,GEVI,36,8.68,5,0.2,Seedlings,6,0.168412706,90.4
DR,122,-,-,--,GEVI,36,8.68,5,0.2,Adults_Y3,8,0.224550275,90.4
DR,122,-,-,--,HEVI,5177,0.581626,5,0.2,Seedlings,762,0.147185003,90.4
DR,122,-,-,--,HEVI,5177,0.581626,5,0.2,Adults_Y3,277,0.05350426,90.4
DR,122,-,-,--,LIRU,138,31.084,5,0.2,Seedlings,0,0,90.4
DR,122,-,-,--,LIRU,138,31.084,5,0.2,Adults_Y3,0,0,90.4
DR,122,-,-,--,LOTR,37,3.652,5,0.2,Seedlings,5,0.133928571,90.4
DR,122,-,-,--,LOTR,37,3.652,5,0.2,Adults_Y3,0,0,90.4
DR,122,-,-,--,LUSE,78,20.92,5,0.2,Seedlings,4,0.051282051,90.4
DR,122,-,-,--,LUSE,78,20.92,5,0.2,Adults_Y3,1,0.012820513,90.4
DR,122,-,-,--,PEPR,926,0.046,5,0.2,Seedlings,24,0.025908018,90.4
DR,122,-,-,--,PEPR,926,0.046,5,0.2,Adults_Y3,0,0,90.4
DR,122,-,-,--,POGL,12587,0.0956,5,0.2,Seedlings,167,0.013267843,90.4
DR,122,-,-,--,POGL,12587,0.0956,5,0.2,Adults_Y3,29,0.002303997,90.4
DR,122,-,-,--,ZIVE,290,1.375,5,0.2,Seedlings,14,0.048249592,90.4
DR,122,-,-,--,ZIVE,290,1.375,5,0.2,Adults_Y3,0,0,90.4
EL,262,+,+,++,ACMI,1277,0.0884,70,18.33,Seedlings,6,0.004698512,400
EL,262,+,+,++,ACMI,1277,0.0884,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,ANMI,1244,0.0441,70,18.33,Seedlings,2,0.00160713,400
EL,262,+,+,++,ANMI,1244,0.0441,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,ARLU,4919,0.14,70,18.33,Seedlings,13,0.002642834,400
EL,262,+,+,++,ARLU,4919,0.14,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,ARSO,59,0.752,70,18.33,Seedlings,2,0.033730159,400
EL,262,+,+,++,ARSO,59,0.752,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,BASA,150,8.328,70,18.33,Seedlings,4,0.026666667,400
EL,262,+,+,++,BASA,150,8.328,70,18.33,Adults_Y3,3,0.02,400
EL,262,+,+,++,ERPU,6629,0.0689,70,18.33,Seedlings,26,0.003922237,400
EL,262,+,+,++,ERPU,6629,0.0689,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,ERUM,494,2.164286,70,18.33,Seedlings,112,0.226867607,400
EL,262,+,+,++,ERUM,494,2.164286,70,18.33,Adults_Y3,6,0.012153622,400
EL,262,+,+,++,GAAR,230,3.92,70,18.33,Seedlings,13,0.056521739,400
EL,262,+,+,++,GAAR,230,3.92,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,GETR,127,1.354558,70,18.33,Seedlings,1,0.007890018,400
EL,262,+,+,++,GETR,127,1.354558,70,18.33,Adults_Y3,9,0.071010161,400
EL,262,+,+,++,GEVI,36,8.68,70,18.33,Seedlings,9,0.252619059,400
EL,262,+,+,++,GEVI,36,8.68,70,18.33,Adults_Y3,6,0.168412706,400
EL,262,+,+,++,HEVI,5177,0.581626,70,18.33,Seedlings,181,0.034961267,400
EL,262,+,+,++,HEVI,5177,0.581626,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,LIRU,138,31.084,70,18.33,Seedlings,15,0.108695652,400
EL,262,+,+,++,LIRU,138,31.084,70,18.33,Adults_Y3,3,0.02173913,400
EL,262,+,+,++,LOTR,37,3.652,70,18.33,Seedlings,1,0.026785714,400
EL,262,+,+,++,LOTR,37,3.652,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,LUSE,78,20.92,70,18.33,Seedlings,25,0.320512821,400
EL,262,+,+,++,LUSE,78,20.92,70,18.33,Adults_Y3,8,0.102564103,400
EL,262,+,+,++,PEPR,926,0.046,70,18.33,Seedlings,2,0.002159001,400
EL,262,+,+,++,PEPR,926,0.046,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,POGL,12587,0.0956,70,18.33,Seedlings,1,7.94E-05,400
EL,262,+,+,++,POGL,12587,0.0956,70,18.33,Adults_Y3,0,0,400
EL,262,+,+,++,ZIVE,290,1.375,70,18.33,Seedlings,1,0.003446399,400
EL,262,+,+,++,ZIVE,290,1.375,70,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ACMI,1277,0.0884,7,18.33,Seedlings,33,0.025841817,400
EL,264,-,+,-+,ACMI,1277,0.0884,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ANMI,1244,0.0441,7,18.33,Seedlings,4,0.00321426,400
EL,264,-,+,-+,ANMI,1244,0.0441,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ARLU,4919,0.14,7,18.33,Seedlings,43,0.008741683,400
EL,264,-,+,-+,ARLU,4919,0.14,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ARSO,59,0.752,7,18.33,Seedlings,0,0,400
EL,264,-,+,-+,ARSO,59,0.752,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,BASA,150,8.328,7,18.33,Seedlings,4,0.026666667,400
EL,264,-,+,-+,BASA,150,8.328,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ERPU,6629,0.0689,7,18.33,Seedlings,80,0.012068423,400
EL,264,-,+,-+,ERPU,6629,0.0689,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ERUM,494,2.164286,7,18.33,Seedlings,95,0.192432345,400
EL,264,-,+,-+,ERUM,494,2.164286,7,18.33,Adults_Y3,1,0.002025604,400
EL,264,-,+,-+,GAAR,230,3.92,7,18.33,Seedlings,7,0.030434783,400
EL,264,-,+,-+,GAAR,230,3.92,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,GETR,127,1.354558,7,18.33,Seedlings,4,0.031560072,400
EL,264,-,+,-+,GETR,127,1.354558,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,GEVI,36,8.68,7,18.33,Seedlings,5,0.140343922,400
EL,264,-,+,-+,GEVI,36,8.68,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,HEVI,5177,0.581626,7,18.33,Seedlings,181,0.034961267,400
EL,264,-,+,-+,HEVI,5177,0.581626,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,LIRU,138,31.084,7,18.33,Seedlings,4,0.028985507,400
EL,264,-,+,-+,LIRU,138,31.084,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,LOTR,37,3.652,7,18.33,Seedlings,1,0.026785714,400
EL,264,-,+,-+,LOTR,37,3.652,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,LUSE,78,20.92,7,18.33,Seedlings,10,0.128205128,400
EL,264,-,+,-+,LUSE,78,20.92,7,18.33,Adults_Y3,1,0.012820513,400
EL,264,-,+,-+,PEPR,926,0.046,7,18.33,Seedlings,5,0.005397504,400
EL,264,-,+,-+,PEPR,926,0.046,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,POGL,12587,0.0956,7,18.33,Seedlings,144,0.011440535,400
EL,264,-,+,-+,POGL,12587,0.0956,7,18.33,Adults_Y3,0,0,400
EL,264,-,+,-+,ZIVE,290,1.375,7,18.33,Seedlings,7,0.024124796,400
EL,264,-,+,-+,ZIVE,290,1.375,7,18.33,Adults_Y3,0,0,400
EL,275,-,-,--,ACMI,1277,0.0884,3,13.33,Seedlings,44,0.034455756,400
EL,275,-,-,--,ACMI,1277,0.0884,3,13.33,Adults_Y3,6,0.004698512,400
EL,275,-,-,--,ANMI,1244,0.0441,3,13.33,Seedlings,5,0.004017825,400
EL,275,-,-,--,ANMI,1244,0.0441,3,13.33,Adults_Y3,0,0,400
EL,275,-,-,--,ARLU,4919,0.14,3,13.33,Seedlings,63,0.012807582,400
EL,275,-,-,--,ARLU,4919,0.14,3,13.33,Adults_Y3,4,0.00081318,400
EL,275,-,-,--,ARSO,59,0.752,3,13.33,Seedlings,3,0.050595238,400
EL,275,-,-,--,ARSO,59,0.752,3,13.33,Adults_Y3,1,0.016865079,400
EL,275,-,-,--,BASA,150,8.328,3,13.33,Seedlings,2,0.013333333,400
EL,275,-,-,--,BASA,150,8.328,3,13.33,Adults_Y3,0,0,400
EL,275,-,-,--,ERPU,6629,0.0689,3,13.33,Seedlings,185,0.027908228,400
EL,275,-,-,--,ERPU,6629,0.0689,3,13.33,Adults_Y3,48,0.007241054,400
EL,275,-,-,--,ERUM,494,2.164286,3,13.33,Seedlings,217,0.439555988,400
EL,275,-,-,--,ERUM,494,2.164286,3,13.33,Adults_Y3,98,0.198509156,400
EL,275,-,-,--,GAAR,230,3.92,3,13.33,Seedlings,2,0.008695652,400
EL,275,-,-,--,GAAR,230,3.92,3,13.33,Adults_Y3,1,0.004347826,400
EL,275,-,-,--,GETR,127,1.354558,3,13.33,Seedlings,1,0.007890018,400
EL,275,-,-,--,GETR,127,1.354558,3,13.33,Adults_Y3,0,0,400
EL,275,-,-,--,GEVI,36,8.68,3,13.33,Seedlings,1,0.028068784,400
EL,275,-,-,--,GEVI,36,8.68,3,13.33,Adults_Y3,0,0,400
EL,275,-,-,--,HEVI,5177,0.581626,3,13.33,Seedlings,373,0.072047252,400
EL,275,-,-,--,HEVI,5177,0.581626,3,13.33,Adults_Y3,70,0.013520932,400
EL,275,-,-,--,LIRU,138,31.084,3,13.33,Seedlings,8,0.057971014,400
EL,275,-,-,--,LIRU,138,31.084,3,13.33,Adults_Y3,2,0.014492754,400
EL,275,-,-,--,LOTR,37,3.652,3,13.33,Seedlings,4,0.107142857,400
EL,275,-,-,--,LOTR,37,3.652,3,13.33,Adults_Y3,0,0,400
EL,275,-,-,--,LUSE,78,20.92,3,13.33,Seedlings,11,0.141025641,400
EL,275,-,-,--,LUSE,78,20.92,3,13.33,Adults_Y3,5,0.064102564,400
EL,275,-,-,--,PEPR,926,0.046,3,13.33,Seedlings,9,0.009715507,400
EL,275,-,-,--,PEPR,926,0.046,3,13.33,Adults_Y3,0,0,400
EL,275,-,-,--,POGL,12587,0.0956,3,13.33,Seedlings,159,0.012632258,400
EL,275,-,-,--,POGL,12587,0.0956,3,13.33,Adults_Y3,12,0.000953378,400
EL,275,-,-,--,ZIVE,290,1.375,3,13.33,Seedlings,32,0.110284781,400
EL,275,-,-,--,ZIVE,290,1.375,3,13.33,Adults_Y3,5,0.017231997,400
EL,282,+,-,+-,ACMI,1277,0.0884,70,39.16666667,Seedlings,60,0.046985121,400
EL,282,+,-,+-,ACMI,1277,0.0884,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,ANMI,1244,0.0441,70,39.16666667,Seedlings,10,0.008035649,400
EL,282,+,-,+-,ANMI,1244,0.0441,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,ARLU,4919,0.14,70,39.16666667,Seedlings,89,0.018093251,400
EL,282,+,-,+-,ARLU,4919,0.14,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,ARSO,59,0.752,70,39.16666667,Seedlings,8,0.134920635,400
EL,282,+,-,+-,ARSO,59,0.752,70,39.16666667,Adults_Y3,2,0.033730159,400
EL,282,+,-,+-,BASA,150,8.328,70,39.16666667,Seedlings,9,0.06,400
EL,282,+,-,+-,BASA,150,8.328,70,39.16666667,Adults_Y3,5,0.033333333,400
EL,282,+,-,+-,ERPU,6629,0.0689,70,39.16666667,Seedlings,77,0.011615857,400
EL,282,+,-,+-,ERPU,6629,0.0689,70,39.16666667,Adults_Y3,1,0.000150855,400
EL,282,+,-,+-,ERUM,494,2.164286,70,39.16666667,Seedlings,158,0.320045374,400
EL,282,+,-,+-,ERUM,494,2.164286,70,39.16666667,Adults_Y3,19,0.038486469,400
EL,282,+,-,+-,GAAR,230,3.92,70,39.16666667,Seedlings,2,0.008695652,400
EL,282,+,-,+-,GAAR,230,3.92,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,GETR,127,1.354558,70,39.16666667,Seedlings,1,0.007890018,400
EL,282,+,-,+-,GETR,127,1.354558,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,GEVI,36,8.68,70,39.16666667,Seedlings,4,0.112275137,400
EL,282,+,-,+-,GEVI,36,8.68,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,HEVI,5177,0.581626,70,39.16666667,Seedlings,220,0.042494358,400
EL,282,+,-,+-,HEVI,5177,0.581626,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,LIRU,138,31.084,70,39.16666667,Seedlings,10,0.072463768,400
EL,282,+,-,+-,LIRU,138,31.084,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,LOTR,37,3.652,70,39.16666667,Seedlings,3,0.080357143,400
EL,282,+,-,+-,LOTR,37,3.652,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,LUSE,78,20.92,70,39.16666667,Seedlings,23,0.294871795,400
EL,282,+,-,+-,LUSE,78,20.92,70,39.16666667,Adults_Y3,2,0.025641026,400
EL,282,+,-,+-,PEPR,926,0.046,70,39.16666667,Seedlings,6,0.006477004,400
EL,282,+,-,+-,PEPR,926,0.046,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,POGL,12587,0.0956,70,39.16666667,Seedlings,246,0.019544248,400
EL,282,+,-,+-,POGL,12587,0.0956,70,39.16666667,Adults_Y3,0,0,400
EL,282,+,-,+-,ZIVE,290,1.375,70,39.16666667,Seedlings,41,0.141302376,400
EL,282,+,-,+-,ZIVE,290,1.375,70,39.16666667,Adults_Y3,3,0.010339198,400
KL,149,-,+,-+,ACMI,1277,0.0884,25,34,Seedlings,72,0.056382146,270.8
KL,149,-,+,-+,ACMI,1277,0.0884,25,34,Adults_Y3,24,0.018794049,270.8
KL,149,-,+,-+,ANMI,1244,0.0441,25,34,Seedlings,48,0.038571116,270.8
KL,149,-,+,-+,ANMI,1244,0.0441,25,34,Adults_Y3,4,0.00321426,270.8
KL,149,-,+,-+,ARLU,4919,0.14,25,34,Seedlings,85,0.017280071,270.8
KL,149,-,+,-+,ARLU,4919,0.14,25,34,Adults_Y3,10,0.00203295,270.8
KL,149,-,+,-+,ARSO,59,0.752,25,34,Seedlings,12,0.202380952,270.8
KL,149,-,+,-+,ARSO,59,0.752,25,34,Adults_Y3,1,0.016865079,270.8
KL,149,-,+,-+,BASA,150,8.328,25,34,Seedlings,13,0.086666667,270.8
KL,149,-,+,-+,BASA,150,8.328,25,34,Adults_Y3,5,0.033333333,270.8
KL,149,-,+,-+,ERPU,6629,0.0689,25,34,Seedlings,49,0.007391909,270.8
KL,149,-,+,-+,ERPU,6629,0.0689,25,34,Adults_Y3,20,0.003017106,270.8
KL,149,-,+,-+,ERUM,494,2.164286,25,34,Seedlings,260,0.526656944,270.8
KL,149,-,+,-+,ERUM,494,2.164286,25,34,Adults_Y3,106,0.214713985,270.8
KL,149,-,+,-+,GAAR,230,3.92,25,34,Seedlings,39,0.169565217,270.8
KL,149,-,+,-+,GAAR,230,3.92,25,34,Adults_Y3,10,0.043478261,270.8
KL,149,-,+,-+,GETR,127,1.354558,25,34,Seedlings,1,0.007890018,270.8
KL,149,-,+,-+,GETR,127,1.354558,25,34,Adults_Y3,3,0.023670054,270.8
KL,149,-,+,-+,GEVI,36,8.68,25,34,Seedlings,5,0.140343922,270.8
KL,149,-,+,-+,GEVI,36,8.68,25,34,Adults_Y3,4,0.112275137,270.8
KL,149,-,+,-+,HEVI,5177,0.581626,25,34,Seedlings,337,0.06509363,270.8
KL,149,-,+,-+,HEVI,5177,0.581626,25,34,Adults_Y3,54,0.010430433,270.8
KL,149,-,+,-+,LIRU,138,31.084,25,34,Seedlings,20,0.144927536,270.8
KL,149,-,+,-+,LIRU,138,31.084,25,34,Adults_Y3,15,0.108695652,270.8
KL,149,-,+,-+,LOTR,37,3.652,25,34,Seedlings,13,0.348214286,270.8
KL,149,-,+,-+,LOTR,37,3.652,25,34,Adults_Y3,0,0,270.8
KL,149,-,+,-+,LUSE,78,20.92,25,34,Seedlings,54,0.692307692,270.8
KL,149,-,+,-+,LUSE,78,20.92,25,34,Adults_Y3,36,0.461538462,270.8
KL,149,-,+,-+,PEPR,926,0.046,25,34,Seedlings,12,0.012954009,270.8
KL,149,-,+,-+,PEPR,926,0.046,25,34,Adults_Y3,1,0.001079501,270.8
KL,149,-,+,-+,POGL,12587,0.0956,25,34,Seedlings,251,0.019941489,270.8
KL,149,-,+,-+,POGL,12587,0.0956,25,34,Adults_Y3,65,0.005164131,270.8
KL,149,-,+,-+,ZIVE,290,1.375,25,34,Seedlings,101,0.348086341,270.8
KL,149,-,+,-+,ZIVE,290,1.375,25,34,Adults_Y3,10,0.034463994,270.8
KL,154,+,+,++,ACMI,1277,0.0884,50,91,Seedlings,3,0.002349256,270.8
KL,154,+,+,++,ACMI,1277,0.0884,50,91,Adults_Y3,1,0.000783085,270.8
KL,154,+,+,++,ANMI,1244,0.0441,50,91,Seedlings,2,0.00160713,270.8
KL,154,+,+,++,ANMI,1244,0.0441,50,91,Adults_Y3,0,0,270.8
KL,154,+,+,++,ARLU,4919,0.14,50,91,Seedlings,4,0.00081318,270.8
KL,154,+,+,++,ARLU,4919,0.14,50,91,Adults_Y3,1,0.000203295,270.8
KL,154,+,+,++,ARSO,59,0.752,50,91,Seedlings,14,0.236111111,270.8
KL,154,+,+,++,ARSO,59,0.752,50,91,Adults_Y3,3,0.050595238,270.8
KL,154,+,+,++,BASA,150,8.328,50,91,Seedlings,3,0.02,270.8
KL,154,+,+,++,BASA,150,8.328,50,91,Adults_Y3,1,0.006666667,270.8
KL,154,+,+,++,ERPU,6629,0.0689,50,91,Seedlings,18,0.002715395,270.8
KL,154,+,+,++,ERPU,6629,0.0689,50,91,Adults_Y3,0,0,270.8
KL,154,+,+,++,ERUM,494,2.164286,50,91,Seedlings,41,0.083049749,270.8
KL,154,+,+,++,ERUM,494,2.164286,50,91,Adults_Y3,18,0.036460865,270.8
KL,154,+,+,++,GAAR,230,3.92,50,91,Seedlings,1,0.004347826,270.8
KL,154,+,+,++,GAAR,230,3.92,50,91,Adults_Y3,0,0,270.8
KL,154,+,+,++,GETR,127,1.354558,50,91,Seedlings,2,0.015780036,270.8
KL,154,+,+,++,GETR,127,1.354558,50,91,Adults_Y3,1,0.007890018,270.8
KL,154,+,+,++,GEVI,36,8.68,50,91,Seedlings,8,0.224550275,270.8
KL,154,+,+,++,GEVI,36,8.68,50,91,Adults_Y3,3,0.084206353,270.8
KL,154,+,+,++,HEVI,5177,0.581626,50,91,Seedlings,36,0.006953622,270.8
KL,154,+,+,++,HEVI,5177,0.581626,50,91,Adults_Y3,0,0,270.8
KL,154,+,+,++,LIRU,138,31.084,50,91,Seedlings,42,0.304347826,270.8
KL,154,+,+,++,LIRU,138,31.084,50,91,Adults_Y3,26,0.188405797,270.8
KL,154,+,+,++,LOTR,37,3.652,50,91,Seedlings,2,0.053571429,270.8
KL,154,+,+,++,LOTR,37,3.652,50,91,Adults_Y3,0,0,270.8
KL,154,+,+,++,LUSE,78,20.92,50,91,Seedlings,32,0.41025641,270.8
KL,154,+,+,++,LUSE,78,20.92,50,91,Adults_Y3,26,0.333333333,270.8
KL,154,+,+,++,PEPR,926,0.046,50,91,Seedlings,0,0,270.8
KL,154,+,+,++,PEPR,926,0.046,50,91,Adults_Y3,0,0,270.8
KL,154,+,+,++,POGL,12587,0.0956,50,91,Seedlings,1,7.94E-05,270.8
KL,154,+,+,++,POGL,12587,0.0956,50,91,Adults_Y3,1,7.94E-05,270.8
KL,154,+,+,++,ZIVE,290,1.375,50,91,Seedlings,1,0.003446399,270.8
KL,154,+,+,++,ZIVE,290,1.375,50,91,Adults_Y3,3,0.010339198,270.8
KL,162,-,-,--,ACMI,1277,0.0884,10,3.2,Seedlings,51,0.039937353,270.8
KL,162,-,-,--,ACMI,1277,0.0884,10,3.2,Adults_Y3,6,0.004698512,270.8
KL,162,-,-,--,ANMI,1244,0.0441,10,3.2,Seedlings,18,0.014464168,270.8
KL,162,-,-,--,ANMI,1244,0.0441,10,3.2,Adults_Y3,0,0,270.8
KL,162,-,-,--,ARLU,4919,0.14,10,3.2,Seedlings,18,0.003659309,270.8
KL,162,-,-,--,ARLU,4919,0.14,10,3.2,Adults_Y3,0,0,270.8
KL,162,-,-,--,ARSO,59,0.752,10,3.2,Seedlings,5,0.084325397,270.8
KL,162,-,-,--,ARSO,59,0.752,10,3.2,Adults_Y3,1,0.016865079,270.8
KL,162,-,-,--,BASA,150,8.328,10,3.2,Seedlings,16,0.106666667,270.8
KL,162,-,-,--,BASA,150,8.328,10,3.2,Adults_Y3,13,0.086666667,270.8
KL,162,-,-,--,ERPU,6629,0.0689,10,3.2,Seedlings,61,0.009202172,270.8
KL,162,-,-,--,ERPU,6629,0.0689,10,3.2,Adults_Y3,0,0,270.8
KL,162,-,-,--,ERUM,494,2.164286,10,3.2,Seedlings,243,0.492221682,270.8
KL,162,-,-,--,ERUM,494,2.164286,10,3.2,Adults_Y3,108,0.218765192,270.8
KL,162,-,-,--,GAAR,230,3.92,10,3.2,Seedlings,13,0.056521739,270.8
KL,162,-,-,--,GAAR,230,3.92,10,3.2,Adults_Y3,6,0.026086957,270.8
KL,162,-,-,--,GETR,127,1.354558,10,3.2,Seedlings,18,0.142020323,270.8
KL,162,-,-,--,GETR,127,1.354558,10,3.2,Adults_Y3,7,0.055230126,270.8
KL,162,-,-,--,GEVI,36,8.68,10,3.2,Seedlings,3,0.084206353,270.8
KL,162,-,-,--,GEVI,36,8.68,10,3.2,Adults_Y3,2,0.056137569,270.8
KL,162,-,-,--,HEVI,5177,0.581626,10,3.2,Seedlings,366,0.070695159,270.8
KL,162,-,-,--,HEVI,5177,0.581626,10,3.2,Adults_Y3,0,0,270.8
KL,162,-,-,--,LIRU,138,31.084,10,3.2,Seedlings,70,0.507246377,270.8
KL,162,-,-,--,LIRU,138,31.084,10,3.2,Adults_Y3,51,0.369565217,270.8
KL,162,-,-,--,LOTR,37,3.652,10,3.2,Seedlings,5,0.133928571,270.8
KL,162,-,-,--,LOTR,37,3.652,10,3.2,Adults_Y3,5,0.133928571,270.8
KL,162,-,-,--,LUSE,78,20.92,10,3.2,Seedlings,67,0.858974359,270.8
KL,162,-,-,--,LUSE,78,20.92,10,3.2,Adults_Y3,29,0.371794872,270.8
KL,162,-,-,--,PEPR,926,0.046,10,3.2,Seedlings,8,0.008636006,270.8
KL,162,-,-,--,PEPR,926,0.046,10,3.2,Adults_Y3,2,0.002159001,270.8
KL,162,-,-,--,POGL,12587,0.0956,10,3.2,Seedlings,212,0.01684301,270.8
KL,162,-,-,--,POGL,12587,0.0956,10,3.2,Adults_Y3,9,0.000715033,270.8
KL,162,-,-,--,ZIVE,290,1.375,10,3.2,Seedlings,48,0.165427172,270.8
KL,162,-,-,--,ZIVE,290,1.375,10,3.2,Adults_Y3,52,0.17921277,270.8
KL,166,+,-,+-,ACMI,1277,0.0884,60,68,Seedlings,14,0.010963195,270.8
KL,166,+,-,+-,ACMI,1277,0.0884,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,ANMI,1244,0.0441,60,68,Seedlings,16,0.012857039,270.8
KL,166,+,-,+-,ANMI,1244,0.0441,60,68,Adults_Y3,1,0.000803565,270.8
KL,166,+,-,+-,ARLU,4919,0.14,60,68,Seedlings,16,0.003252719,270.8
KL,166,+,-,+-,ARLU,4919,0.14,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,ARSO,59,0.752,60,68,Seedlings,2,0.033730159,270.8
KL,166,+,-,+-,ARSO,59,0.752,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,BASA,150,8.328,60,68,Seedlings,25,0.166666667,270.8
KL,166,+,-,+-,BASA,150,8.328,60,68,Adults_Y3,18,0.12,270.8
KL,166,+,-,+-,ERPU,6629,0.0689,60,68,Seedlings,29,0.004374803,270.8
KL,166,+,-,+-,ERPU,6629,0.0689,60,68,Adults_Y3,0,0,270.8
KL,166,+,-,+-,ERUM,494,2.164286,60,68,Seedlings,193,0.390941501,270.8
KL,166,+,-,+-,ERUM,494,2.164286,60,68,Adults_Y3,50,0.101280181,270.8
KL,166,+,-,+-,GAAR,230,3.92,60,68,Seedlings,5,0.02173913,270.8
